#deg / Ox Oy / Ax Ay / Bx By / Cx Cy / Dx Dy / Ex Ey / Fx Fy / Gx Gy / straight or curve
# DEG_DIV=5
24.6 0 0 13.639 6.244 -38.0 -7.8 -28.808 32.669 -76.443 3.608 -22.585 -43.95 -56.734 -30.508 -33.098 -91.809 s
24.8 0 0 13.617 6.292 -38.0 -7.8 -28.853 32.679 -76.456 3.565 -22.557 -43.939 -56.722 -30.537 -33.013 -91.81 s
25.0 0 0 13.595 6.339 -38.0 -7.8 -28.898 32.69 -76.468 3.522 -22.529 -43.927 -56.711 -30.566 -32.929 -91.81 s
25.2 0 0 13.572 6.387 -38.0 -7.8 -28.944 32.7 -76.481 3.479 -22.502 -43.915 -56.699 -30.595 -32.844 -91.811 s
25.4 0 0 13.55 6.434 -38.0 -7.8 -28.989 32.71 -76.494 3.436 -22.474 -43.903 -56.688 -30.624 -32.76 -91.812 s
25.6 0 0 13.527 6.481 -38.0 -7.8 -29.035 32.72 -76.506 3.393 -22.447 -43.892 -56.676 -30.653 -32.675 -91.812 s
25.8 0 0 13.505 6.528 -38.0 -7.8 -29.08 32.73 -76.519 3.35 -22.42 -43.88 -56.665 -30.683 -32.59 -91.813 s
26.0 0 0 13.482 6.576 -38.0 -7.8 -29.126 32.74 -76.531 3.306 -22.393 -43.868 -56.654 -30.712 -32.506 -91.813 s
26.2 0 0 13.459 6.623 -38.0 -7.8 -29.172 32.75 -76.544 3.263 -22.366 -43.857 -56.643 -30.742 -32.421 -91.814 s
26.4 0 0 13.436 6.67 -38.0 -7.8 -29.217 32.76 -76.556 3.219 -22.34 -43.845 -56.632 -30.772 -32.336 -91.815 s
26.6 0 0 13.412 6.716 -38.0 -7.8 -29.263 32.77 -76.569 3.175 -22.313 -43.834 -56.622 -30.802 -32.251 -91.815 s
26.8 0 0 13.389 6.763 -38.0 -7.8 -29.309 32.78 -76.581 3.132 -22.287 -43.822 -56.611 -30.832 -32.167 -91.816 s
27.0 0 0 13.365 6.81 -38.0 -7.8 -29.355 32.79 -76.594 3.088 -22.261 -43.811 -56.601 -30.863 -32.082 -91.816 s
27.2 0 0 13.341 6.856 -38.0 -7.8 -29.402 32.799 -76.606 3.044 -22.234 -43.799 -56.59 -30.893 -31.997 -91.817 s
27.4 0 0 13.317 6.903 -38.0 -7.8 -29.448 32.809 -76.618 3.0 -22.208 -43.788 -56.58 -30.924 -31.912 -91.817 s
27.6 0 0 13.293 6.949 -38.0 -7.8 -29.494 32.819 -76.631 2.956 -22.182 -43.776 -56.57 -30.955 -31.827 -91.818 s
27.8 0 0 13.269 6.996 -38.0 -7.8 -29.541 32.829 -76.643 2.912 -22.157 -43.765 -56.56 -30.986 -31.742 -91.818 s
28.0 0 0 13.244 7.042 -38.0 -7.8 -29.587 32.838 -76.655 2.867 -22.131 -43.754 -56.55 -31.017 -31.657 -91.819 s
28.2 0 0 13.22 7.088 -38.0 -7.8 -29.634 32.848 -76.667 2.823 -22.105 -43.742 -56.54 -31.048 -31.572 -91.819 s
28.4 0 0 13.195 7.134 -38.0 -7.8 -29.681 32.858 -76.68 2.778 -22.08 -43.731 -56.531 -31.08 -31.487 -91.82 s
28.6 0 0 13.17 7.18 -38.0 -7.8 -29.728 32.867 -76.692 2.734 -22.055 -43.72 -56.521 -31.111 -31.402 -91.82 s
28.8 0 0 13.145 7.226 -38.0 -7.8 -29.775 32.877 -76.704 2.689 -22.03 -43.709 -56.512 -31.143 -31.317 -91.821 s
29.0 0 0 13.119 7.272 -38.0 -7.8 -29.822 32.886 -76.716 2.644 -22.005 -43.698 -56.502 -31.175 -31.232 -91.821 s
29.2 0 0 13.094 7.318 -38.0 -7.8 -29.869 32.896 -76.728 2.6 -21.98 -43.687 -56.493 -31.207 -31.147 -91.821 s
29.4 0 0 13.068 7.364 -38.0 -7.8 -29.916 32.905 -76.74 2.555 -21.955 -43.675 -56.484 -31.239 -31.062 -91.822 s
29.6 0 0 13.042 7.409 -38.0 -7.8 -29.963 32.914 -76.752 2.51 -21.93 -43.664 -56.475 -31.272 -30.977 -91.822 s
29.8 0 0 13.016 7.455 -38.0 -7.8 -30.011 32.924 -76.764 2.465 -21.906 -43.653 -56.466 -31.304 -30.892 -91.823 s
30.0 0 0 12.99 7.5 -38.0 -7.8 -30.058 32.933 -76.776 2.419 -21.882 -43.643 -56.457 -31.337 -30.806 -91.823 s
